NBER,period,location,tau,p_value,classification
Mechanical,second,20385,0.19999998807907104,0.22996902465820312,persistent coldspot
Mechanical,second,20521,-0.442105233669281,0.007083868607878685,no pattern detected
Mechanical,second,21201,0.2210526168346405,0.1834472417831421,sporadic coldspot
Mechanical,second,21202,0.010526315309107304,0.9741177558898926,consecutive coldspot
Mechanical,second,21203,-0.6105262637138367,1.906510442495346e-4,no pattern detected
Mechanical,second,21204,-0.6315789222717285,1.1298409663140774e-4,no pattern detected
Mechanical,second,21205,0.16842104494571686,0.31452488899230957,sporadic coldspot
Mechanical,second,21206,0.1789473593235016,0.284321665763855,sporadic coldspot
Mechanical,second,21207,-0.18947367370128632,0.2561449408531189,no pattern detected
Mechanical,second,21209,0.03157894313335419,0.871131420135498,consecutive coldspot
Mechanical,second,21210,-0.13684208691120148,0.4173041582107544,persistent hotspot
Mechanical,second,21213,-0.19999998807907104,0.2299690842628479,no pattern detected
Mechanical,second,21214,0.21052630245685577,0.20575404167175293,no pattern detected
Mechanical,second,21215,0.12631577253341675,0.4555354118347168,no pattern detected
Mechanical,second,21216,-0.1789473593235016,0.284321665763855,no pattern detected
Mechanical,second,21361,0.34736838936805725,0.03495502471923828,no pattern detected
Mechanical,second,21381,-0.19999998807907104,0.2299690842628479,no pattern detected
Mechanical,second,21382,0.4842104911804199,0.0031528472900390625,no pattern detected
Mechanical,second,21401,0.16842104494571686,0.31452488899230957,consecutive coldspot
Mechanical,second,21521,0.5157894492149353,0.001649022102355957,sporadic coldspot
Mechanical,second,22101,0.505263090133667,0.0020546913146972656,no pattern detected
Mechanical,second,22131,0.1789473593235016,0.284321665763855,persistent hotspot
Mechanical,second,22203,-0.37894734740257263,0.021248240023851395,no pattern detected
Mechanical,second,22206,-0.82105255126953125,4.933933723805239e-7,no pattern detected
Mechanical,second,22207,0.2842105031013489,0.08551478385925293,no pattern detected
Mechanical,second,22209,0.6105262637138367,1.9061565399169922e-4,no pattern detected
Mechanical,second,22210,-0.2210526168346405,0.1834472119808197,no pattern detected
Mechanical,second,22211,-0.052631575614213943,0.7702877521514893,sporadic hotspot
Mechanical,second,22212,-0.37894734740257263,0.021248240023851395,consecutive coldspot
Mechanical,second,22213,-0.4105262756347656,0.012482223100960255,consecutive coldspot
Mechanical,second,22214,0.5157894492149353,0.001649022102355957,no pattern detected
Mechanical,second,22215,0.31578946113586426,0.055593013763427734,no pattern detected
Mechanical,second,22216,-0.0736842080950737,0.6731886863708496,sporadic hotspot
Mechanical,second,22220,-0.042105261236429214,0.8203381896018982,no pattern detected
Mechanical,second,22221,-0.505263090133667,0.002054718090221286,no pattern detected
Mechanical,second,22224,0.5894736647605896,3.16619873046875e-4,no pattern detected
Mechanical,second,22225,-0.8105262517929077,6.906468001943722e-7,no pattern detected
Mechanical,second,22226,0.42105260491371155,0.010374307632446289,no pattern detected
Mechanical,second,22341,-0.8631578087806702,1.233786406373838e-7,no pattern detected
Mechanical,second,22342,-0.37894734740257263,0.021248240023851395,no pattern detected
Mechanical,second,22344,-0.42105260491371155,0.010374261997640133,no pattern detected
Mechanical,second,22424,0.5789473056793213,4.055500030517578e-4,no pattern detected
Mechanical,second,22461,-0.09473683685064316,0.5812547206878662,no pattern detected
Mechanical,second,23106,-0.2631578743457794,0.1118866577744484,persistent hotspot
Mechanical,second,23201,-0.473684161901474,0.0038826570380479097,no pattern detected
Mechanical,second,23202,-0.08421052247285843,0.6264962553977966,persistent hotspot
Mechanical,second,23203,-0.5263157486915588,0.0013182165566831827,no pattern detected
Mechanical,second,23204,-0.10526315122842789,0.5376031994819641,persistent hotspot
Mechanical,second,23205,0.2526315450668335,0.12728869915008545,consecutive coldspot
Mechanical,second,23206,-0.6736841797828674,3.781754639931023e-5,no pattern detected
Mechanical,second,23207,0.10526315122842789,0.5376031398773193,no pattern detected
Mechanical,second,23208,0.24210524559020996,0.14429199695587158,sporadic coldspot
Mechanical,second,23210,-0.09473683685064316,0.5812547206878662,persistent hotspot
Mechanical,second,23211,-0.06315788626670837,0.721176266670227,persistent hotspot
Mechanical,second,23212,-0.09473683685064316,0.5812547206878662,persistent hotspot
Mechanical,second,23213,0.442105233669281,0.007083892822265625,no pattern detected
Mechanical,second,23214,0.06315788626670837,0.721176266670227,no pattern detected
Mechanical,second,23215,-0.642105221748352,8.645681373309344e-5,no pattern detected
Mechanical,second,23217,-0.7578946948051453,3.49198035110021e-6,no pattern detected
Mechanical,second,23219,-0.6736841797828674,3.781754639931023e-5,no pattern detected
Mechanical,second,23220,-0.4842104911804199,0.0031528358813375235,no pattern detected
Mechanical,second,23221,-0.11578946560621262,0.4956626892089844,persistent hotspot
Mechanical,second,23222,-0.2631578743457794,0.1118866577744484,no pattern detected
Mechanical,second,23223,0.021052630618214607,0.922461986541748,persistent hotspot
Mechanical,second,23225,-0.10526315122842789,0.5376031994819641,persistent hotspot
Mechanical,second,23226,0.34736838936805725,0.03495502471923828,no pattern detected
Mechanical,second,23227,0.24210524559020996,0.14429199695587158,persistent hotspot
Mechanical,second,23228,-0.7157894372940063,1.1869090485561173e-5,no pattern detected
Mechanical,second,23229,0.052631575614213943,0.7702877521514893,persistent hotspot
Mechanical,second,23230,-0.09473683685064316,0.5812547206878662,persistent hotspot
Mechanical,second,23233,-0.442105233669281,0.007083868607878685,no pattern detected
Mechanical,second,23234,-0.6947367787361145,2.1357849618652835e-5,no pattern detected
Mechanical,second,23236,-0.12631577253341675,0.4555354118347168,persistent hotspot
Mechanical,second,23237,-0.38947364687919617,0.017863627523183823,no pattern detected
Mechanical,second,23238,-0.09473683685064316,0.5812547206878662,persistent hotspot
Mechanical,second,23302,0.13684208691120148,0.4173041582107544,persistent hotspot
Mechanical,second,23361,-0.684210479259491,2.8477386877057143e-5,no pattern detected
Mechanical,second,23362,0.021052630618214607,0.922461986541748,no pattern detected
Mechanical,second,23425,0.24210524559020996,0.14429199695587158,sporadic coldspot
Mechanical,second,23442,0.042105261236429214,0.820338249206543,persistent hotspot
Mechanical,second,23447,0.052631575614213943,0.7702877521514893,sporadic coldspot
Mechanical,second,23501,0.24210524559020996,0.14429199695587158,no pattern detected
Mechanical,second,24201,-0.5368420481681824,0.0010496361646801233,consecutive coldspot
Mechanical,second,24202,-0.15789473056793213,0.34676408767700195,no pattern detected
Mechanical,second,24203,-0.31578946113586426,0.055592965334653854,sporadic coldspot
Mechanical,second,24204,-0.042105261236429214,0.8203381896018982,no pattern detected
Mechanical,second,24205,0.03157894313335419,0.871131420135498,no pattern detected
Mechanical,second,24207,0.010526315309107304,0.9741177558898926,no pattern detected
Mechanical,second,24208,-0.24210524559020996,0.14429202675819397,sporadic coldspot
Mechanical,second,24210,-0.505263090133667,0.002054718090221286,sporadic coldspot
Mechanical,second,24216,-0.4105262756347656,0.012482223100960255,consecutive coldspot
Mechanical,second,24324,0.03157894313335419,0.871131420135498,no pattern detected
Mechanical,second,25201,-0.3368420898914337,0.04095454514026642,no pattern detected
Mechanical,second,25202,0.42105260491371155,0.010374307632446289,sporadic coldspot
Mechanical,second,25203,0.5789473056793213,4.055500030517578e-4,no pattern detected
Mechanical,second,25204,0.4315789043903351,0.00858914852142334,no pattern detected
Mechanical,second,25206,-0.442105233669281,0.007083868607878685,no pattern detected
Mechanical,second,25207,-0.46315786242485046,0.004762812051922083,no pattern detected
Mechanical,second,25208,-0.5368420481681824,0.0010496361646801233,no pattern detected
Mechanical,second,25209,-0.4842104911804199,0.0031528358813375235,no pattern detected
Mechanical,second,25210,0.010526315309107304,0.9741177558898926,no pattern detected
Mechanical,second,25211,0.19999998807907104,0.22996902465820312,no pattern detected
Mechanical,second,25212,0.45263153314590454,0.005819797515869141,no pattern detected
Mechanical,second,25213,0.5157894492149353,0.001649022102355957,no pattern detected
Mechanical,second,25214,0.5157894492149353,0.001649022102355957,no pattern detected
Mechanical,second,25383,-0.442105233669281,0.007083868607878685,no pattern detected
Mechanical,second,25384,-0.27368417382240295,0.09799377620220184,sporadic coldspot
Mechanical,second,26104,0.7368420362472534,6.4373016357421875e-6,sporadic hotspot
Mechanical,second,26201,0.4105262756347656,0.012482166290283203,no pattern detected
Mechanical,second,26203,0.4105262756347656,0.012482166290283203,no pattern detected
Mechanical,second,26204,0.03157894313335419,0.871131420135498,no pattern detected
Mechanical,second,26207,0.6210525631904602,1.4710426330566406e-4,consecutive coldspot
Mechanical,second,26209,-0.10526315122842789,0.5376031994819641,no pattern detected
Mechanical,second,26210,-0.5263157486915588,0.0013182165566831827,sporadic coldspot
Mechanical,second,26211,-0.2210526168346405,0.1834472119808197,consecutive coldspot
Mechanical,second,26212,0.46315786242485046,0.004762768745422363,sporadic coldspot
Mechanical,second,26214,0.12631577253341675,0.4555354118347168,sporadic coldspot
Mechanical,second,26322,0.6631578207015991,5.0067901611328125e-5,sporadic coldspot
Mechanical,second,26366,0.23157893121242523,0.16298437118530273,sporadic coldspot
Mechanical,second,27127,-0.18947367370128632,0.2561449408531189,persistent hotspot
Mechanical,second,27141,0.21052630245685577,0.20575404167175293,sporadic hotspot
Mechanical,second,27202,0.16842104494571686,0.31452488899230957,sporadic coldspot
Mechanical,second,27203,0.5894736647605896,3.16619873046875e-4,no pattern detected
Mechanical,second,27204,0.6947367787361145,2.1338462829589844e-5,no pattern detected
Mechanical,second,27205,0.3368420898914337,0.04095458984375,no pattern detected
Mechanical,second,27206,0.11578946560621262,0.4956626892089844,consecutive coldspot
Mechanical,second,27207,0.08421052247285843,0.6264963150024414,no pattern detected
Mechanical,second,27208,0.10526315122842789,0.5376031398773193,sporadic coldspot
Mechanical,second,27209,-0.6315789222717285,1.1298409663140774e-4,no pattern detected
Mechanical,second,27210,-0.3368420898914337,0.04095454514026642,sporadic coldspot
Mechanical,second,27211,0.38947364687919617,0.01786363124847412,no pattern detected
Mechanical,second,27212,-0.5578947067260742,6.576545420102775e-4,no pattern detected
Mechanical,second,27215,-0.705263078212738,1.5953812180669047e-5,no pattern detected
Mechanical,second,27216,0.505263090133667,0.0020546913146972656,sporadic coldspot
Mechanical,second,27217,-0.13684208691120148,0.4173041582107544,sporadic coldspot
Mechanical,second,27218,-0.5894736647605896,3.166108508594334e-4,no pattern detected
Mechanical,second,27219,-0.08421052247285843,0.6264962553977966,consecutive coldspot
Mechanical,second,27220,0.4842104911804199,0.0031528472900390625,no pattern detected
Mechanical,second,27221,0.09473683685064316,0.5812547206878662,consecutive coldspot
Mechanical,second,27222,0.3684210181236267,0.02517831325531006,intensifying hotspot
Mechanical,second,27223,-0.6526315212249756,6.589326949324459e-5,no pattern detected
Mechanical,second,27224,-0.21052630245685577,0.20575404167175293,no pattern detected
Mechanical,second,27225,0.11578946560621262,0.4956626892089844,consecutive coldspot
Mechanical,second,27226,0.09473683685064316,0.5812547206878662,sporadic coldspot
Mechanical,second,27227,-0.747368335723877,4.770302894030465e-6,no pattern detected
Mechanical,second,27228,0.3263157606124878,0.04780459403991699,sporadic coldspot
Mechanical,second,27230,-0.442105233669281,0.007083868607878685,no pattern detected
Mechanical,second,27231,0.24210524559020996,0.14429199695587158,sporadic coldspot
Mechanical,second,27301,-0.3684210181236267,0.025178339332342148,no pattern detected
Mechanical,second,27361,0.3263157606124878,0.04780459403991699,consecutive coldspot
Mechanical,second,28110,0.5894736647605896,3.16619873046875e-4,intensifying hotspot
Mechanical,second,28201,-0.8526315093040466,1.7554424402987934e-7,no pattern detected
Mechanical,second,28202,-0.2631578743457794,0.1118866577744484,no pattern detected
Mechanical,second,28203,-0.27368417382240295,0.09799377620220184,no pattern detected
Mechanical,second,28204,-0.10526315122842789,0.5376031994819641,no pattern detected
Mechanical,second,28206,-0.6736841797828674,3.781754639931023e-5,sporadic coldspot
Mechanical,second,28207,0.5789473056793213,4.055500030517578e-4,no pattern detected
Mechanical,second,28208,0.5157894492149353,0.001649022102355957,intensifying hotspot
Mechanical,second,28210,-0.8631578087806702,1.233786406373838e-7,no pattern detected
Mechanical,second,28212,0.4842104911804199,0.0031528472900390625,intensifying hotspot
Mechanical,second,28214,0.442105233669281,0.007083892822265625,no pattern detected
Mechanical,second,28215,-0.27368417382240295,0.09799377620220184,sporadic coldspot
Mechanical,second,28216,-0.9052630662918091,2.8900105419893407e-8,no pattern detected
Mechanical,second,28217,0.82105255126953125,4.76837158203125e-7,no pattern detected
Mechanical,second,28218,-0.3999999761581421,0.01496101077646017,new coldspot
Mechanical,second,28219,0.49473679065704346,0.0025502443313598633,no pattern detected
Mechanical,second,28220,-0.7263157367706299,8.794621862762142e-6,no pattern detected
Mechanical,second,28227,-0.5473683476448059,8.324860827997327e-4,no pattern detected
Mechanical,second,28228,0.12631577253341675,0.4555354118347168,sporadic coldspot
Mechanical,second,28229,-0.505263090133667,0.002054718090221286,no pattern detected
Mechanical,second,28381,-0.2842105031013489,0.08551478385925293,no pattern detected
Mechanical,second,28382,-0.3578947186470032,0.029722627252340317,no pattern detected
Mechanical,second,28443,-0.642105221748352,8.645681373309344e-5,no pattern detected
Mechanical,second,29201,0.34736838936805725,0.03495502471923828,sporadic coldspot
Mechanical,second,29203,0.34736838936805725,0.03495502471923828,no pattern detected
Mechanical,second,29204,0.34736838936805725,0.03495502471923828,no pattern detected
Mechanical,second,29205,0.5684210062026978,5.174875259399414e-4,sporadic coldspot
Mechanical,second,29207,0.42105260491371155,0.010374307632446289,sporadic coldspot
Mechanical,second,29209,-0.5578947067260742,6.576545420102775e-4,no pattern detected
Mechanical,second,29210,0.5368420481681824,0.001049637794494629,consecutive coldspot
Mechanical,second,29426,0.5473683476448059,8.324384689331055e-4,intensifying hotspot
Mechanical,second,30201,-0.4842104911804199,0.0031528358813375235,no pattern detected
Mechanical,second,30204,-0.18947367370128632,0.2561449408531189,consecutive coldspot
Mechanical,second,30208,-0.31578946113586426,0.055592965334653854,sporadic coldspot
Mechanical,second,31201,0.042105261236429214,0.820338249206543,consecutive coldspot
Mechanical,second,31202,0.2842105031013489,0.08551478385925293,consecutive coldspot
Mechanical,second,31389,0.2842105031013489,0.08551478385925293,consecutive coldspot
Mechanical,second,32201,-0.27368417382240295,0.09799377620220184,no pattern detected
Mechanical,second,32203,-0.49473679065704346,0.0025502173230051994,no pattern detected
Mechanical,second,32206,-0.0736842080950737,0.6731886863708496,new coldspot
Mechanical,second,33101,-0.6210525631904602,1.4706056390423328e-4,no pattern detected
Mechanical,second,33202,-0.5894736647605896,3.166108508594334e-4,no pattern detected
Mechanical,second,33203,0.042105261236429214,0.820338249206543,consecutive coldspot
Mechanical,second,33204,0.15789473056793213,0.34676408767700195,no pattern detected
Mechanical,second,33205,0.4842104911804199,0.0031528472900390625,sporadic coldspot
Mechanical,second,33207,0.6315789222717285,0.00011301040649414062,sporadic coldspot
Mechanical,second,33208,-0.38947364687919617,0.017863627523183823,no pattern detected
Mechanical,second,33209,0.7368420362472534,6.4373016357421875e-6,sporadic coldspot
Mechanical,second,33213,-0.3368420898914337,0.04095454514026642,no pattern detected
Mechanical,second,34101,-0.2842105031013489,0.08551478385925293,sporadic hotspot
Mechanical,second,34202,-0.5157894492149353,0.0016490101115778089,no pattern detected
Mechanical,second,34204,-0.5999999642372131,2.4617736926302314e-4,no pattern detected
Mechanical,second,34205,-0.06315788626670837,0.721176266670227,no pattern detected
Mechanical,second,34207,0.5894736647605896,3.16619873046875e-4,sporadic coldspot
Mechanical,second,34208,0.3263157606124878,0.04780459403991699,no pattern detected
Mechanical,second,34211,0.08421052247285843,0.6264963150024414,consecutive coldspot
Mechanical,second,34212,-0.7263157367706299,8.794621862762142e-6,no pattern detected
Mechanical,second,34213,0.08421052247285843,0.6264963150024414,consecutive coldspot
Mechanical,second,34302,0.442105233669281,0.007083892822265625,sporadic hotspot
Mechanical,second,34304,0.45263153314590454,0.005819797515869141,no pattern detected
Mechanical,second,35201,-0.5789473056793213,4.0557849570177495e-4,consecutive coldspot
Mechanical,second,35202,0.3368420898914337,0.04095458984375,no pattern detected
Mechanical,second,35203,0.03157894313335419,0.871131420135498,no pattern detected
Mechanical,second,35206,-0.08421052247285843,0.6264962553977966,consecutive coldspot
Mechanical,second,35207,-0.8421052098274231,2.4874836412891455e-7,no pattern detected
Mechanical,second,35208,-0.13684208691120148,0.4173041582107544,consecutive coldspot
Mechanical,second,35215,-0.6947367787361145,2.1357849618652835e-5,consecutive coldspot
Mechanical,second,35216,-0.13684208691120148,0.4173041582107544,no pattern detected
Mechanical,second,36201,0.2842105031013489,0.08551478385925293,consecutive coldspot
Mechanical,second,36202,0.4842104911804199,0.0031528472900390625,intensifying hotspot
Mechanical,second,36204,0.6947367787361145,2.1338462829589844e-5,sporadic coldspot
Mechanical,second,36402,0.46315786242485046,0.004762768745422363,intensifying hotspot
Mechanical,second,36403,0.46315786242485046,0.004762768745422363,intensifying hotspot
Mechanical,second,37201,0.6526315212249756,6.592273712158203e-5,no pattern detected
Mechanical,second,37202,0.46315786242485046,0.004762768745422363,sporadic coldspot
Mechanical,second,37203,0.6526315212249756,6.592273712158203e-5,no pattern detected
Mechanical,second,37205,0.6210525631904602,1.4710426330566406e-4,no pattern detected
Mechanical,second,37207,0.473684161901474,0.0038826465606689453,intensifying hotspot
Mechanical,second,38201,-0.6736841797828674,3.781754639931023e-5,no pattern detected
Mechanical,second,38202,-0.021052630618214607,0.9224620461463928,sporadic coldspot
Mechanical,second,38205,0.8105262517929077,7.152557373046875e-7,no pattern detected
Mechanical,second,38206,0.8315789103507996,3.5762786865234375e-7,no pattern detected
Mechanical,second,38213,0.8315789103507996,3.5762786865234375e-7,no pattern detected
Mechanical,second,38215,-0.021052630618214607,0.9224620461463928,no pattern detected
Mechanical,second,38401,-0.7999999523162842,9.628304269426735e-7,no pattern detected
Mechanical,second,38402,-0.7999999523162842,9.628304269426735e-7,no pattern detected
Mechanical,second,39201,0.2631578743457794,0.11188662052154541,sporadic coldspot
Mechanical,second,39204,0.2526315450668335,0.12728869915008545,persistent coldspot
Mechanical,second,39212,0.3999999761581421,0.014961004257202148,intensifying hotspot
Mechanical,second,40106,-0.6947367787361145,2.1357849618652835e-5,sporadic hotspot
Mechanical,second,40133,-0.08421052247285843,0.6264962553977966,no pattern detected
Mechanical,second,40202,0.442105233669281,0.007083892822265625,no pattern detected
Mechanical,second,40203,0.13684208691120148,0.4173041582107544,persistent coldspot
Mechanical,second,40204,0.3999999761581421,0.014961004257202148,intensifying hotspot
Mechanical,second,40205,0.3999999761581421,0.014961004257202148,intensifying hotspot
Mechanical,second,40211,-0.2526315450668335,0.12728866934776306,sporadic coldspot
Mechanical,second,40216,0.15789473056793213,0.34676408767700195,consecutive coldspot
Mechanical,second,40220,0.6315789222717285,0.00011301040649414062,sporadic coldspot
Mechanical,second,40223,0.5157894492149353,0.001649022102355957,no pattern detected
Mechanical,second,41201,0.31578946113586426,0.055593013763427734,sporadic coldspot
Mechanical,second,41203,0.15789473056793213,0.34676408767700195,consecutive coldspot
Mechanical,second,42201,-0.5368420481681824,0.0010496361646801233,no pattern detected
Mechanical,second,42202,0.3578947186470032,0.02972257137298584,sporadic coldspot
Mechanical,second,43101,0.2947368323802948,0.07435286045074463,no pattern detected
Mechanical,second,43202,0.4842104911804199,0.0031528472900390625,sporadic coldspot
Mechanical,second,43214,0.8105262517929077,7.152557373046875e-7,sporadic coldspot
Mechanical,second,44201,0.03157894313335419,0.871131420135498,no pattern detected
Mechanical,second,45201,0.34736838936805725,0.03495502471923828,no pattern detected
Mechanical,second,45203,0.08421052247285843,0.6264963150024414,no pattern detected
Mechanical,second,46201,0.5368420481681824,0.001049637794494629,sporadic coldspot
Mechanical,second,46218,-0.6526315212249756,6.589326949324459e-5,consecutive coldspot
Mechanical,second,47201,0.042105261236429214,0.820338249206543,sporadic coldspot
Pharmaceuticals and Medical,first,01101,0.5999999642372131,2.461671829223633e-4,no pattern detected
Pharmaceuticals and Medical,first,04101,0.30526313185691833,0.06441104412078857,no pattern detected
Pharmaceuticals and Medical,first,08203,-0.23157893121242523,0.16298440098762512,no pattern detected
Pharmaceuticals and Medical,first,08204,0.042105261236429214,0.820338249206543,sporadic coldspot
Pharmaceuticals and Medical,first,08217,-0.12631577253341675,0.4555354118347168,sporadic coldspot
Pharmaceuticals and Medical,first,08220,0.15789473056793213,0.34676408767700195,no pattern detected
Pharmaceuticals and Medical,first,08232,-0.3578947186470032,0.029722627252340317,sporadic coldspot
Pharmaceuticals and Medical,first,08443,-0.38947364687919617,0.017863627523183823,no pattern detected
Pharmaceuticals and Medical,first,09201,-0.42105260491371155,0.010374261997640133,no pattern detected
Pharmaceuticals and Medical,first,09210,-0.010526315309107304,0.9741177558898926,consecutive hotspot
Pharmaceuticals and Medical,first,09344,0.3263157606124878,0.04780459403991699,sporadic hotspot
Pharmaceuticals and Medical,first,09361,-0.42105260491371155,0.010374261997640133,no pattern detected
Pharmaceuticals and Medical,first,10201,0.8736841678619385,1.1920928955078125e-7,consecutive hotspot
Pharmaceuticals and Medical,first,10202,0.16842104494571686,0.31452488899230957,sporadic coldspot
Pharmaceuticals and Medical,first,10203,0.747368335723877,4.76837158203125e-6,sporadic hotspot
Pharmaceuticals and Medical,first,10205,0.747368335723877,4.76837158203125e-6,consecutive hotspot
Pharmaceuticals and Medical,first,11101,0.5263157486915588,0.001318216323852539,sporadic coldspot
Pharmaceuticals and Medical,first,11105,0.3578947186470032,0.02972257137298584,sporadic coldspot
Pharmaceuticals and Medical,first,11107,0.3578947186470032,0.02972257137298584,sporadic coldspot
Pharmaceuticals and Medical,first,11110,0.38947364687919617,0.01786363124847412,sporadic coldspot
Pharmaceuticals and Medical,first,11201,0.3684210181236267,0.02517831325531006,sporadic coldspot
Pharmaceuticals and Medical,first,11203,-0.1789473593235016,0.284321665763855,no pattern detected
Pharmaceuticals and Medical,first,11208,0.30526313185691833,0.06441104412078857,sporadic coldspot
Pharmaceuticals and Medical,first,11214,0.2210526168346405,0.1834472417831421,sporadic coldspot
Pharmaceuticals and Medical,first,11215,0.27368417382240295,0.09799373149871826,sporadic coldspot
Pharmaceuticals and Medical,first,11219,0.505263090133667,0.0020546913146972656,sporadic coldspot
Pharmaceuticals and Medical,first,11221,-0.0736842080950737,0.6731886863708496,no pattern detected
Pharmaceuticals and Medical,first,11222,0.4315789043903351,0.00858914852142334,sporadic coldspot
Pharmaceuticals and Medical,first,11229,-0.5368420481681824,0.0010496361646801233,sporadic hotspot
Pharmaceuticals and Medical,first,11230,-0.45263153314590454,0.005819813814014196,no pattern detected
Pharmaceuticals and Medical,first,11232,0.09473683685064316,0.5812547206878662,persistent coldspot
Pharmaceuticals and Medical,first,11233,0.3263157606124878,0.04780459403991699,sporadic coldspot
Pharmaceuticals and Medical,first,11238,0.3263157606124878,0.04780459403991699,intensifying hotspot
Pharmaceuticals and Medical,first,11241,-0.03157894313335419,0.8711314797401428,sporadic coldspot
Pharmaceuticals and Medical,first,11245,-0.021052630618214607,0.9224620461463928,sporadic coldspot
Pharmaceuticals and Medical,first,12101,0,1,sporadic coldspot
Pharmaceuticals and Medical,first,12202,-0.3578947186470032,0.029722627252340317,sporadic coldspot
Pharmaceuticals and Medical,first,12203,-0.5684210062026978,5.17485139425844e-4,sporadic coldspot
Pharmaceuticals and Medical,first,12204,-0.1473684161901474,0.3810323476791382,sporadic coldspot
Pharmaceuticals and Medical,first,12207,-0.6631578207015991,5.0019516493193805e-5,no pattern detected
Pharmaceuticals and Medical,first,12208,-0.16842104494571686,0.3145248293876648,sporadic coldspot
Pharmaceuticals and Medical,first,12210,0.042105261236429214,0.820338249206543,sporadic coldspot
Pharmaceuticals and Medical,first,12216,-0.03157894313335419,0.8711314797401428,sporadic coldspot
Pharmaceuticals and Medical,first,12217,-0.15789473056793213,0.34676408767700195,sporadic coldspot
Pharmaceuticals and Medical,first,12219,0.16842104494571686,0.31452488899230957,sporadic coldspot
Pharmaceuticals and Medical,first,12220,-0.18947367370128632,0.2561449408531189,sporadic coldspot
Pharmaceuticals and Medical,first,12221,-0.03157894313335419,0.8711314797401428,sporadic coldspot
Pharmaceuticals and Medical,first,12222,-0.12631577253341675,0.4555354118347168,sporadic coldspot
Pharmaceuticals and Medical,first,12224,-0.27368417382240295,0.09799377620220184,sporadic coldspot
Pharmaceuticals and Medical,first,12228,-0.09473683685064316,0.5812547206878662,sporadic coldspot
Pharmaceuticals and Medical,first,13101,-0.042105261236429214,0.8203381896018982,consecutive hotspot
Pharmaceuticals and Medical,first,13102,0.31578946113586426,0.055593013763427734,consecutive hotspot
Pharmaceuticals and Medical,first,13103,-0.31578946113586426,0.055592965334653854,persistent hotspot
Pharmaceuticals and Medical,first,13104,-0.4842104911804199,0.0031528358813375235,diminishing hotspot
Pharmaceuticals and Medical,first,13105,-0.09473683685064316,0.5812547206878662,consecutive hotspot
Pharmaceuticals and Medical,first,13106,0.24210524559020996,0.14429199695587158,consecutive hotspot
Pharmaceuticals and Medical,first,13107,-0.09473683685064316,0.5812547206878662,consecutive hotspot
Pharmaceuticals and Medical,first,13108,0,1,sporadic hotspot
Pharmaceuticals and Medical,first,13109,-0.473684161901474,0.0038826570380479097,diminishing hotspot
Pharmaceuticals and Medical,first,13110,-0.6210525631904602,1.4706056390423328e-4,diminishing hotspot
Pharmaceuticals and Medical,first,13111,-0.5263157486915588,0.0013182165566831827,consecutive hotspot
Pharmaceuticals and Medical,first,13112,-0.7263157367706299,8.794621862762142e-6,diminishing hotspot
Pharmaceuticals and Medical,first,13113,-0.8315789103507996,3.5104443441014155e-7,diminishing hotspot
Pharmaceuticals and Medical,first,13114,-0.8526315093040466,1.7554424402987934e-7,diminishing hotspot
Pharmaceuticals and Medical,first,13115,-0.9157894253730774,1.990083831060474e-8,diminishing hotspot
Pharmaceuticals and Medical,first,13116,-0.45263153314590454,0.005819813814014196,sporadic hotspot
Pharmaceuticals and Medical,first,13117,-0.3263157606124878,0.047804590314626694,consecutive hotspot
Pharmaceuticals and Medical,first,13118,0.0736842080950737,0.6731886863708496,consecutive hotspot
Pharmaceuticals and Medical,first,13119,-0.3999999761581421,0.01496101077646017,consecutive hotspot
Pharmaceuticals and Medical,first,13120,-0.505263090133667,0.002054718090221286,sporadic hotspot
Pharmaceuticals and Medical,first,13121,-0.24210524559020996,0.14429202675819397,consecutive hotspot
Pharmaceuticals and Medical,first,13122,-0.2526315450668335,0.12728866934776306,consecutive hotspot
Pharmaceuticals and Medical,first,13123,-0.1789473593235016,0.284321665763855,consecutive hotspot
Pharmaceuticals and Medical,first,13201,0.06315788626670837,0.721176266670227,sporadic coldspot
Pharmaceuticals and Medical,first,13202,0.11578946560621262,0.4956626892089844,sporadic coldspot
Pharmaceuticals and Medical,first,13203,-0.7789472937583923,1.8485810642232536e-6,no pattern detected
Pharmaceuticals and Medical,first,13204,-0.8105262517929077,6.906468001943722e-7,no pattern detected
Pharmaceuticals and Medical,first,13206,-0.18947367370128632,0.2561449408531189,sporadic coldspot
Pharmaceuticals and Medical,first,13208,-0.8105262517929077,6.906468001943722e-7,no pattern detected
Pharmaceuticals and Medical,first,13209,-0.46315786242485046,0.004762812051922083,sporadic coldspot
Pharmaceuticals and Medical,first,13210,-0.6315789222717285,1.1298409663140774e-4,sporadic coldspot
Pharmaceuticals and Medical,first,13211,-0.03157894313335419,0.8711314797401428,sporadic coldspot
Pharmaceuticals and Medical,first,13212,-0.2947368323802948,0.07435290515422821,sporadic coldspot
Pharmaceuticals and Medical,first,13213,0.5578947067260742,6.576776504516602e-4,sporadic coldspot
Pharmaceuticals and Medical,first,13214,-0.642105221748352,8.645681373309344e-5,sporadic coldspot
Pharmaceuticals and Medical,first,13215,-0.18947367370128632,0.2561449408531189,no pattern detected
Pharmaceuticals and Medical,first,13219,-0.8631578087806702,1.233786406373838e-7,no pattern detected
Pharmaceuticals and Medical,first,13220,-0.21052630245685577,0.20575404167175293,sporadic coldspot
